,DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upcs,asins
1244,"Wed, 25 Jul 2012 00:00:00 -0400","DUKAL, Zee",Benzalkonium chloride swabs and antiseptic wipes,potential microbial contamination with Burkholderia cepacia,DUKAL Corporation,http://www.fda.gov/Safety/Recalls/ucm313912.htm,"
			http://www.fda.gov/Safety/Recalls/ucm313913.htm
	",,
1245,"Tue, 24 Jul 2012 19:27:00 -0400",Sunrise Indian Corn Candy,,Undeclared Milk,"Mount Franklin Foods, LLC.",http://www.fda.gov/Safety/Recalls/ucm313248.htm,"
			http://www.fda.gov/Safety/Recalls/ucm313249.htm
	",076500166515,
1246,"Tue, 24 Jul 2012 00:00:00 -0400",Ciolo,Dips and spreads,Listeria monocytogenes,"Sartori Inspirations, LLC",http://www.fda.gov/Safety/Recalls/ucm313398.htm,	,892210001416;892210001447;892210001447;892210001539;892210001522;892210001454;892210001409;892210001362;892210001461;892210001089;892210001126,
1247,"Mon, 23 Jul 2012 00:00:00 -0400",Texas BBQ Beef Sandwich,Beef Sandwich,Undeclared soy and wheat flour,Spillsons LTD.,http://www.fda.gov/Safety/Recalls/ucm313390.htm,"
			http://www.fda.gov/Safety/Recalls/ucm313395.htm
	",,
1248,"Fri, 20 Jul 2012 23:13:00 -0400","Mazuri, LabDiet",Animal Feed,Elevated Vitamin D level,PMI Nutrition International,http://www.fda.gov/Safety/Recalls/ucm312988.htm,	,,
1249,"Fri, 20 Jul 2012 19:38:00 -0400","Purina, Fish Chow",Fish Meal,Elevated Vitamin D Level,Land OLakes Purina Feed LLC,http://www.fda.gov/Safety/Recalls/ucm312982.htm,"
			http://www.fda.gov/Safety/Recalls/ucm312983.htm
	",,
1250,"Fri, 20 Jul 2012 00:00:00 -0400",Baby Move,Prune Concentrate Dietary Supplement,Salmonella,Wellements LLC,http://www.fda.gov/Safety/Recalls/ucm312991.htm,"
			http://www.fda.gov/Safety/Recalls/ucm312992.htm
	",729609019878,B00ABF64OA
1251,"Fri, 20 Jul 2012 00:00:00 -0400",X-ROCK 3 Day Pill and Z-ROCK,X-ROCK 3 Day Pill and Z-ROCK,Undeclared sildenafil,CRM Laboratories,http://www.fda.gov/Safety/Recalls/ucm313141.htm,"
			http://www.fda.gov/Safety/Recalls/ucm313145.htm
	",,B00ABF64OA
1252,"Thu, 19 Jul 2012 00:00:00 -0400",Cass-Clay,Ice Cream,Undeclared Brazil Nuts,Cass-Clay Creamery,http://www.fda.gov/Safety/Recalls/ucm313205.htm,	,7042203404;7042223404;4113021666;7042224061,
1253,"Thu, 19 Jul 2012 00:00:00 -0400",Tita,Cheese,Improper pasteurization of ther milk used to make the cheese.,Productos Tita Corp.,http://www.fda.gov/Safety/Recalls/ucm312939.htm,	,,
1254,"Wed, 18 Jul 2012 20:49:00 -0400",Gills Onions,"Onions, Onion Mix",Listeria monocytogenes,"Gills Onions, LLC",http://www.fda.gov/Safety/Recalls/ucm312707.htm,	,643550000405;643550000412;643550000092;643550000009;643550000429;643550000351;643550000443;643550000450;643550000467,
1255,"Tue, 17 Jul 2012 00:00:00 -0400",EnVe,Ventilator,"A leak may occur in the patient breathing circuit or system, resulting in the ventilator not holding the set Positive End Expiratory Pressure (PEEP) value.",CareFusion,http://www.fda.gov/Safety/Recalls/ucm312682.htm,	,,
1256,"Fri, 13 Jul 2012 23:27:00 -0400","Aquamax, Mazuri, Catfish, Maz Koi, Game Fish Chow, Wellsolve, Nutri Source",Feed Products,Potential for elevated vitamin D levels,Feed Solutions,http://www.fda.gov/Safety/Recalls/ucm311998.htm,	,,
1257,"Fri, 13 Jul 2012 22:08:00 -0400","AquaMax, Mazuri, LabDiet",Feed Products,Potential for elevated vitamin D levels,PMI Nutrition International,http://www.fda.gov/Safety/Recalls/ucm311992.htm,"
			http://www.fda.gov/Safety/Recalls/ucm312020.htm
	",,
1258,"Fri, 13 Jul 2012 20:21:00 -0400",Purina,Feed Products,Potential for elevated vitamin D levels,Land OLakes Purina Feed LLC,http://www.fda.gov/Safety/Recalls/ucm311983.htm,"
			http://www.fda.gov/Safety/Recalls/ucm311984.htm
	",,
1259,"Fri, 13 Jul 2012 19:19:00 -0400",Oto-Ease,Ear Lubricant,Potentially contaminated with pathogenic bacteria and mold,Westone Laboratories Inc.,http://www.fda.gov/Safety/Recalls/ucm311978.htm,"
			http://www.fda.gov/Safety/Recalls/ucm311980.htm
	",,
1260,"Fri, 13 Jul 2012 18:13:00 -0400",Hospira Inc.,"Injectable carboplatin, cytarabine, paclitaxel, and methotrexate",visible particles embedded in the glass located at the neck of the vial,Hospira Inc.,http://www.fda.gov/Safety/Recalls/ucm311971.htm,	,,
1261,"Tue, 10 Jul 2012 00:00:00 -0400",iFlora,Kids Multi-Probiotic and 4-Kids Powder Dietary Supplements,Salmonella,Sedona Labs,http://www.fda.gov/Safety/Recalls/ucm311050.htm,"
			http://www.fda.gov/Safety/Recalls/ucm311051.htm
	",648575010132;648575010132;648575010132;648575010132;648575010149,B00BVO8IM6
1262,"Tue, 10 Jul 2012 00:00:00 -0400",Hannaford,,Listeria monocytogenes,Hannaford Supermarkets,http://www.fda.gov/Safety/Recalls/ucm312330.htm,	,941260723096;941260723096;941260723096,
1263,"Fri, 06 Jul 2012 00:00:00 -0400",Arctic Zero,Frozen desserts,Undeclared Milk,Arctic Zero Inc.,http://www.fda.gov/Safety/Recalls/ucm310903.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310904.htm
	",852244003008;852244003060;852244003046;852244003039;852244003015;852244003022;852244003053;852244003077;852244003091;852244003084,B0071ZWY1K
1264,"Fri, 06 Jul 2012 00:00:00 -0400",Pacific International Marketing,Romaine lettuce,Salmonella,Pacific International Marketing,http://www.fda.gov/Safety/Recalls/ucm310915.htm,	,,B0071ZWY1K
1265,"Fri, 06 Jul 2012 00:00:00 -0400",FLOW-i Anesthesia Systems,"C20, C30, C40 FLOW-i Anesthesia Systems",A software problem with the MAN/AUTO switch,MAQUET,http://www.fda.gov/Safety/Recalls/ucm310815.htm,	,,B0071ZWY1K
1266,"Fri, 06 Jul 2012 00:00:00 -0400",Mazuri,Animal feed,Elevated vitamin D level,PMI Nutrition International,http://www.fda.gov/Safety/Recalls/ucm310916.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310917.htm
	",,B0071ZWY1K
1267,"Fri, 06 Jul 2012 00:00:00 -0400","Rejuvenate, ABG II",Modular-neck hip stems,Potential risk associated with fretting and corrosion at modular neck junction,Stryker,http://www.fda.gov/Safety/Recalls/ucm311043.htm,	,,B0071ZWY1K
1268,"Fri, 06 Jul 2012 00:00:00 -0400","Hornbachers, Schroeder, SunnyBrook",Peppermint Bon Bon Ice Cream,Undeclared Eggs,Cass-Clay Creamery,http://www.fda.gov/Safety/Recalls/ucm310981.htm,	,,B0071ZWY1K
1269,"Tue, 03 Jul 2012 21:44:00 -0400",Fruiti Pops,Classic coconut frozen dessert bars,Undeclared eggs,Fruiti Pops Inc.,http://www.fda.gov/Safety/Recalls/ucm310638.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310639.htm
	",763734000011,
1270,"Tue, 03 Jul 2012 18:33:00 -0400",LabDiet and Mazuri Feed Products,Animal feed,Potential for an elevated vitamin D level.,PMI Nutrition,http://www.fda.gov/Safety/Recalls/ucm310630.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310631.htm
	",,
1271,"Tue, 03 Jul 2012 00:00:00 -0400",Andante Dairy,Cheese,Insufficient Pasteurization,Andante Dairy,http://www.fda.gov/Safety/Recalls/ucm310745.htm,	,,
1272,"Tue, 03 Jul 2012 00:00:00 -0400",Bedford Laboratories,Leucovorin Calcium Injection,Crystalline particulate matter,Bedford Laboratories,http://www.fda.gov/Safety/Recalls/ucm310666.htm,	,,
1273,"Mon, 02 Jul 2012 00:00:00 -0400",Mexicali Cheese Corp.,Cheese,Listeria monocytogenes,Mexicali Cheese Corp.,http://www.fda.gov/Safety/Recalls/ucm310537.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310543.htm
	",,
1274,"Mon, 02 Jul 2012 00:00:00 -0400",AirLife,Infant Breathing Circuit (Ventilation Product),Can develop cracks and leaks in the closed ventilation system.,CareFusion,http://www.fda.gov/Safety/Recalls/ucm310623.htm,	,,
1275,"Sat, 30 Jun 2012 00:00:00 -0400",Pedigree,Dog Food,Potential choking risk,Mars Petcare US,http://www.fda.gov/Safety/Recalls/ucm310400.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310401.htm
	",2310034974;2310001913;2310023045,
1276,"Fri, 29 Jun 2012 21:58:00 -0400",Mexicali Cheese Corp.,Queso Fresco Cheese,Listeria monocytogenes,Mexicali Cheese Corp.,http://www.fda.gov/Safety/Recalls/ucm310335.htm,	,,
1277,"Fri, 29 Jun 2012 21:20:00 -0400",Dole Hearts of Romaine,Bagged Salad,Listeria monocytogenes,"Dole Fresh Vegetables, Inc.",http://www.fda.gov/Safety/Recalls/ucm310329.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310330.htm
	",7143000956;7143000956;7143000956,B001V9LUVW
1278,"Fri, 29 Jun 2012 00:00:00 -0400",ALOHA Maid Natural,Coconut water,Product has an off smell,ITO EN USA,http://www.fda.gov/Safety/Recalls/ucm310465.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310466.htm
	",835146008183;835146008183;835146008183,
1279,"Fri, 29 Jun 2012 00:00:00 -0400",BI-LO,Pasta Salad,May contain small metal fragments,BI-LO,http://www.fda.gov/Safety/Recalls/ucm310747.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310749.htm
	",0788002891;0788002891;0788002892;0788002892,
1280,"Fri, 29 Jun 2012 00:00:00 -0400","Cataplex ACP, Cataplex C, Pancreatrophin PMG",Dietary Supplements,Salmonella,"Standard Process, Inc.",http://www.fda.gov/Safety/Recalls/ucm310295.htm,	,,
1281,"Thu, 28 Jun 2012 00:00:00 -0400",Bedford Laboratories,Vecuronium Bromide Injection,Particulate matter,Bedford Laboratories,http://www.fda.gov/Safety/Recalls/ucm310191.htm,"
			http://www.fda.gov/Safety/Recalls/ucm310193.htm
	",,
1282,"Wed, 27 Jun 2012 00:00:00 -0400",Winn-Dixie,Cheeseburger Macaroni Skillet Dinner,May contain small metal fragments,Winn-Dixie,http://www.fda.gov/Safety/Recalls/ucm311093.htm,"
			http://www.fda.gov/Safety/Recalls/ucm311100.htm
	",2114018080;2114018080;2114018080;2114018080,
1283,"Tue, 26 Jun 2012 00:00:00 -0400",Banner Mountain Sprouts,Sprouts,Salmonella,Banner Mountain Sprouts,http://www.fda.gov/Safety/Recalls/ucm309904.htm,"
			http://www.fda.gov/Safety/Recalls/ucm309906.htm
	",,
1284,"Fri, 22 Jun 2012 18:16:00 -0400",Liquid Gold,Carrot Juice,potential to be contaminated with Clostridium botulinum,Healthy Choice Island Blends Inc.,http://www.fda.gov/Safety/Recalls/ucm309569.htm,"
			http://www.fda.gov/Safety/Recalls/ucm309570.htm
	",6321300130,
1285,"Fri, 22 Jun 2012 00:00:00 -0400","Fresh Selections, Marketside",Bagged Salads,Listeria monocytogenes,"Dole Fresh Vegetables, Inc.",http://www.fda.gov/Safety/Recalls/ucm309601.htm,"
			http://www.fda.gov/Safety/Recalls/ucm309608.htm
	",1111091039;1111091046;8113102781;1111091039;1111091046;8113102781;1111091039;1111091046;8113102781,
1286,"Wed, 20 Jun 2012 00:00:00 -0400",Leasa,Living Alfalfa Sprouts,Salmonella,Leasa Industries Co.,http://www.fda.gov/Safety/Recalls/ucm309382.htm,"
			http://www.fda.gov/Safety/Recalls/ucm309384.htm
	",7546555912;7546555912;7546555912,B001LBS0EU
1287,"Tue, 19 Jun 2012 00:00:00 -0400",Euphoria Fancy Food Inc.,Dried Bream,The fish is uneviscerated and may pose a Clostridium botulinum hazard.,Euphoria Fancy Food Inc.,http://www.fda.gov/Safety/Recalls/ucm309007.htm,"
			http://www.fda.gov/Safety/Recalls/ucm309010.htm
	",930042250954,
1288,"Mon, 18 Jun 2012 00:00:00 -0400",Hannaford,Mini Frosted Cookies,Undeclared eggs,Hannaford Supermarkets,http://www.fda.gov/Safety/Recalls/ucm308788.htm,"
			http://www.fda.gov/Safety/Recalls/ucm308789.htm
	",4126872374;4126872374;4126872374,
1289,"Mon, 18 Jun 2012 00:00:00 -0400",Nidek,Oxygen Concentrators,Capacitor-related fires,Nidek Medical Products Inc.,http://www.fda.gov/Safety/Recalls/ucm308840.htm,	,,
1290,"Fri, 15 Jun 2012 00:00:00 -0400",Truitt Brothers,Navy Beans,Undeclared Soy,Truitt Bros Inc.,http://www.fda.gov/Safety/Recalls/ucm308549.htm,"
			http://www.fda.gov/Safety/Recalls/ucm308550.htm
	",8222524145,B001LBS0EU
1291,"Tue, 12 Jun 2012 00:00:00 -0400",Ben  Jerrys,Ice Cream,Fudge covered wafer pieces have been manufactured on shared equipment that processes peanuts and tree nuts.,Unilever,http://www.fda.gov/Safety/Recalls/ucm307962.htm,"
			http://www.fda.gov/Safety/Recalls/ucm307966.htm
	",7684020899,
1292,"Mon, 11 Jun 2012 00:00:00 -0400",Golden Glen Creamery,Red Pepper with Onion  Garlic Cheddar,Listeria monocytogenes,Golden Glen Creamery,http://www.fda.gov/Safety/Recalls/ucm307982.htm,	,,
1293,"Fri, 08 Jun 2012 18:06:00 -0400",Sienna Bakery,Cookies,Undeclared Walnuts,Best Maid Cookie Company,http://www.fda.gov/Safety/Recalls/ucm307550.htm,"
			http://www.fda.gov/Safety/Recalls/ucm307551.htm
	",093901165992;093901201706,
1294,"Wed, 06 Jun 2012 00:00:00 -0400","Reggano, HEB, Food Club, more",Boxed Pasta Mix Products,May contain small metal fragments,Bay Valley Foods,http://www.fda.gov/Safety/Recalls/ucm307236.htm,	,4149813345;4149813345;4149812863;4149812863;4149812863;4149812863;4149812433;3680034311;4122089106;4122089106;1111090154;1111090154;1111085146;1111090154;1111090154;1111085146;4125096335;3680034311;3680034311;7874223061;7874223061;7874223061;4149812863,B00021BTPC
1295,"Tue, 05 Jun 2012 00:00:00 -0400",Introvale,Oral Contraceptive,Packaging flaw,Sandoz Inc.,http://www.fda.gov/Safety/Recalls/ucm307098.htm,	,,B00021BTPC
1296,"Mon, 04 Jun 2012 00:00:00 -0400",Wellesse,Dietary Supplement,Salmonella,Botanical Laboratories Inc.,http://www.fda.gov/Safety/Recalls/ucm307134.htm,"
			http://www.fda.gov/Safety/Recalls/ucm307135.htm
	",,B00021BTPC
1297,"Fri, 01 Jun 2012 12:50:00 -0400",Crown Prince,Oysters,The shellfish was harvested from waters that may have been exposed to inadequate sanitation controls,Crown Prince Seafood,http://www.fda.gov/Safety/Recalls/ucm306377.htm,"
			http://www.fda.gov/Safety/Recalls/ucm306379.htm
	",073230000522;073230008528;073230008511;073230008665,B001TIZZFW
1298,"Wed, 30 May 2012 00:00:00 -0400",Oskri,Peach Granola,Undeclared cashews,Oskri Corp.,http://www.fda.gov/Safety/Recalls/ucm306160.htm,"
			http://www.fda.gov/Safety/Recalls/ucm306165.htm
	",666016111743,
1299,"Sat, 26 May 2012 16:21:00 -0400",V Maxx,V Maxx Rx,Undeclared sulfoaidenafil,"The Menz Club, LLC",http://www.fda.gov/Safety/Recalls/ucm305795.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305800.htm
	",2802803561;0972859402;0913251017,
1300,"Fri, 25 May 2012 00:00:00 -0400",Nitre Powder,Nitre Powder,Contains higher levels of sodium nitrite,HOCEAN Inc.,http://www.fda.gov/Safety/Recalls/ucm305787.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305788.htm
	",045027979182;045027979182;045027979182;045027979182,
1301,"Fri, 25 May 2012 00:00:00 -0400",Franck&quot;s,Sterile Human and Veterinary Prescription Drugs,Presence of microorganisms and fungal growth,Francks Compounding Lab,http://www.fda.gov/Safety/Recalls/ucm305509.htm,	,,
1302,"Wed, 23 May 2012 00:00:00 -0400",Shiitake-Ya Brand Gourmet Shiitake Slices,Mushrooms,"May be contaminated with the chemicals carbendazim, fluoranthene, and pyrene",L.A. Link (Huntington Beach) Corporation,http://www.fda.gov/Safety/Recalls/ucm305759.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305927.htm
	",,
1303,"Tue, 22 May 2012 21:00:00 -0400",Curlin Brand,Intravenous Administration Sets.,Reverse flow when using an affected Intravenous Administration Set.,"MOOG, Inc.",http://www.fda.gov/Safety/Recalls/ucm305208.htm,	,,
1304,"Tue, 22 May 2012 18:50:00 -0400","Marketside, Private Selection",Organic Baby Spinach,Salmonella,"Taylor Farms Retail, Inc.",http://www.fda.gov/Safety/Recalls/ucm305203.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305204.htm
	",011110911285;011110911285;681131329002,
1305,"Tue, 22 May 2012 00:00:00 -0400",IndonesianFoodMart.com,Tempeh Starter Yeast and Super,Salmonella,IndonesianFoodMart.com,http://www.fda.gov/Safety/Recalls/ucm305247.htm,	,,
1306,"Tue, 22 May 2012 00:00:00 -0400","Chef on the Run, Mia Fratello","Garden Salad, Deluxe Salad, romaine lettuce",Listeria monocytogenes,Pacific Coast Fruit Company,http://www.fda.gov/Safety/Recalls/ucm305123.htm,	,2072871136;2072871164;2072871600;2072871601;2072871602;2072871603;2072873065;2072873066;2072874012;2072874197;2072874149;2072874199;2072874129,
1307,"Tue, 22 May 2012 00:00:00 -0400",H.T. Traders Sorbet,Sorbet,Undeclared Milk Protein,Harris Teeter,http://www.fda.gov/Safety/Recalls/ucm305254.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305258.htm
	",7203698196;7203698195;7203698194;7203698197;7203698193,
1308,"Tue, 22 May 2012 00:00:00 -0400",Honeyville Honey Barbecue Sauce,Honeyville Honey Barbecue Sauce,Undeclared anchovies,Honeyville Honey Farm,http://www.fda.gov/Safety/Recalls/ucm305398.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305399.htm
	",038801712129,
1309,"Mon, 21 May 2012 00:00:00 -0400",Diamond Naturals Small Breed Adult Dog Lamb  Rice Formula,Diamond Naturals Small Breed Adult Dog Lamb  Rice Formula dry dog food.,Salmonella,Diamond Pet Foods,http://www.fda.gov/Safety/Recalls/ucm304917.htm,	,,
1310,"Sat, 19 May 2012 19:07:00 -0400",Gills Onions,Diced Red Onions,Listeria monocytogenes,"Gills Onions, LLC",http://www.fda.gov/Safety/Recalls/ucm304732.htm,	,643550000450;643550000412,
1311,"Sat, 19 May 2012 00:00:00 -0400","River Ranch, Farm Stand, Hy-Vee, Shurfresh, more",Bagged Salads,Listeria monocytogenes,"River Ranch Fresh Foods, LLC",http://www.fda.gov/Safety/Recalls/ucm304741.htm,	,,
1312,"Fri, 18 May 2012 22:15:00 -0400","FIRMINITE, EXTRA STRENGTH INSTANT HOT ROD, AND LIBIDRON",Drug for Erectile Dysfunction (ED),Unapproved new drug,"West Coast Nutritionals, Ltd.",http://www.fda.gov/Safety/Recalls/ucm304719.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305841.htm
	",,
1313,"Fri, 18 May 2012 20:07:00 -0400","River Ranch, Farm Stand, Hy-Vee, Marketside, Shurfresh, The Farmers Market, Cross Valley, Fresh n Easy, Promark , Sysco",Bagged Salads,Listeria monocytogenes,River Ranch Fresh Foods LLC,http://www.fda.gov/Safety/Recalls/ucm304718.htm,	,,B0167JUDHC
1314,"Fri, 18 May 2012 19:30:00 -0400",Santos,"Flours, Legumes and Spices",Undeclared Peanuts and Wheat,"Santos Agency, Inc.",http://www.fda.gov/Safety/Recalls/ucm304717.htm,"
			http://www.fda.gov/Safety/Recalls/ucm305441.htm
	",,B0167JUDHC
1315,"Thu, 17 May 2012 00:00:00 -0400",CARIBENA,Papaya,Salmonella,"CARIBE PRODUCE, LTD CO.",http://www.fda.gov/Safety/Recalls/ucm304726.htm,	,,B0167JUDHC
1316,"Tue, 15 May 2012 00:00:00 -0400",El Sinai Bakery,MAPA (Rainbow Cake),Undeclared eggs,Bakery El Monte Sinai Corp,http://www.fda.gov/Safety/Recalls/ucm304373.htm,	,5273500209,
1317,"Sat, 12 May 2012 00:00:00 -0400",Hospira,"Hydromorphone Injection, USP",May contain more than the 1 mL labeled fill volume,"Hospira, Inc.",http://www.fda.gov/Safety/Recalls/ucm303942.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303943.htm
	",,
1318,"Fri, 11 May 2012 00:00:00 -0400",Purina Veterinary Diets,Cat Food,Deficient Thiamine,Nestle Purina PetCare,http://www.fda.gov/Safety/Recalls/ucm303937.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303940.htm
	",,
1319,"Fri, 11 May 2012 00:00:00 -0400",Natural Balance,Dog Food,Salmonella,Natural Balance Pet Foods,http://www.fda.gov/Safety/Recalls/ucm303918.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303920.htm
	",723633886505;723633886505,B001AJN8PE
1320,"Fri, 11 May 2012 00:00:00 -0400",Whole Foods Market,Cupcakes,Undeclared Walnuts,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm303932.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303933.htm
	",,B001AJN8PE
1321,"Thu, 10 May 2012 00:00:00 -0400",Jonlly,Beverages,Undeclared Milk,"Jonlly Fruits, Inc.",http://www.fda.gov/Safety/Recalls/ucm303786.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303795.htm
	",,B001AJN8PE
1322,"Thu, 10 May 2012 00:00:00 -0400",Jonlly,Beverages,Undeclared Milk,"Jonlly Fruits, Inc.",http://www.fda.gov/Safety/Recalls/ucm303832.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303834.htm
	",,B001AJN8PE
1323,"Wed, 09 May 2012 00:00:00 -0400",Moon Fishery,Yellowfin Tuna Strips,Salmonella,Moon Fishery (India) Pvt. Ltd,http://www.fda.gov/Safety/Recalls/ucm303465.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303467.htm
	",,B001AJN8PE
1324,"Tue, 08 May 2012 16:34:00 -0400","Solid Gold WolfKing, Solid Gold WolfCub",Dog Food,Salmonella,"Solid Gold Health Products for Pets, Inc.",http://www.fda.gov/Safety/Recalls/ucm303371.htm,"
			http://www.fda.gov/Safety/Recalls/ucm303373.htm
	",093766750005;093766750012;093766750029;093766750050;093766750067;093766750081,
1325,"Mon, 07 May 2012 16:52:00 -0400",SinuSense,Nasal Irrigation Device,Water may seep into the battery compartment.,"Water Pik, Inc.",http://www.fda.gov/Safety/Recalls/ucm303172.htm,	,,
