,DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upc_processed_string,asin_string,upcs_string
1322,"Thu, 10 May 2012 00:00:00 -0400",Jonlly,Beverages,Undeclared Milk,"Jonlly Fruits, Inc.",http://www.fda.gov/Safety/Recalls/ucm303832.htm,http://www.fda.gov/Safety/Recalls/ucm303834.htm,,,
1323,"Wed, 09 May 2012 00:00:00 -0400",Moon Fishery,Yellowfin Tuna Strips,Salmonella,Moon Fishery (India) Pvt. Ltd,http://www.fda.gov/Safety/Recalls/ucm303465.htm,http://www.fda.gov/Safety/Recalls/ucm303467.htm,,,
1324,"Tue, 08 May 2012 16:34:00 -0400","Solid Gold WolfKing, Solid Gold WolfCub",Dog Food,Salmonella,"Solid Gold Health Products for Pets, Inc.",http://www.fda.gov/Safety/Recalls/ucm303371.htm,http://www.fda.gov/Safety/Recalls/ucm303373.htm,"093766750005,;093766750012,;093766750029,;093766750050,;093766750067,;093766750081,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B0002I0OYM,;UPCNOTFOUND,;",093766750005;093766750012;093766750029;093766750050;093766750067;093766750081;
1325,"Mon, 07 May 2012 16:52:00 -0400",SinuSense,Nasal Irrigation Device,Water may seep into the battery compartment.,"Water Pik, Inc.",http://www.fda.gov/Safety/Recalls/ucm303172.htm,,,,
1326,"Mon, 07 May 2012 09:30:00 -0400",Complete Health Super5Mix,Dog Food,Salmonella,WellPet LLC,http://www.fda.gov/Safety/Recalls/ucm303039.htm,,,,
1327,"Sat, 05 May 2012 16:59:00 -0400",FunFresh Foods World Berries,Organic Cacao Nibs,Due to possible health risk from E.coli,FunFresh Foods Inc.,http://www.fda.gov/Safety/Recalls/ucm303012.htm,http://www.fda.gov/Safety/Recalls/ucm303013.htm,"632474929022,;","B00685FUYM,;",632474929022;
1328,"Sat, 05 May 2012 09:46:00 -0400",Canidae Dog,Dog Food,Salmonella,Canidae Pet Foods,http://www.fda.gov/Safety/Recalls/ucm303063.htm,,,,
1329,"Sat, 05 May 2012 00:00:00 -0400","Diamond, Country Value, Diamond Naturals, more",Dog Food,Salmonella,Diamond Pet Foods,http://www.fda.gov/Safety/Recalls/ucm303034.htm,,,,
1330,"Fri, 04 May 2012 00:00:00 -0400",Cleveland Bean Sprout,Alfalfa Sprouts,Listeria monocytogenes,Cleveland Beansprouts Co.,http://www.fda.gov/Safety/Recalls/ucm303305.htm,http://www.fda.gov/Safety/Recalls/ucm303309.htm,,,
1331,"Fri, 04 May 2012 00:00:00 -0400",Apex,Dog Food,Salmonella,Apex Pet Foods,http://www.fda.gov/Safety/Recalls/ucm303061.htm,,,,
1332,"Fri, 04 May 2012 00:00:00 -0400",Natural Balance,Dog Food,Salmonella,Natural Balance Pet Foods,http://www.fda.gov/Safety/Recalls/ucm303042.htm,,"723633886505,;723633886154,;723633886284,;723633787550,;723633787154,;723633787284,;723633655538,;723633617185,;723633630313,;723633808552,;723633444439,;723633423007,;723633423014,;","B001AJN8PE,;B00G5RLS1M,;B0018CJJ9W,;B0019CW0GU,;B001HYD85W,;B0019CW0HE,;B003M5ZKZA,;B007R21JWC,;B003C5RLGG,;B000634HCI,;B002VROXD0,;B0050HZ9R2,;UPCNOTFOUND,;",723633886505;723633886154;723633886284;723633787550;723633787154;723633787284;723633655538;723633617185;723633630313;723633808552;723633444439;723633423007;723633423014;
1333,"Thu, 03 May 2012 00:00:00 -0400",Spinbrush,Toothbrush,"Charging base may overheat with localized melting and sparking, possibly causing fire, shock or burns.","Church &amp; Dwight Co., Inc.",http://www.fda.gov/Safety/Recalls/ucm302900.htm,http://www.fda.gov/Safety/Recalls/ucm302901.htm,,,
1334,"Wed, 02 May 2012 19:40:00 -0400","HE Bowl, General Joe&#39;s, H-E-B",Asian Ready-to-Eat Meals,Undercooked chicken,H-E-B,http://www.fda.gov/Safety/Recalls/ucm302903.htm,http://www.fda.gov/Safety/Recalls/ucm302973.htm,,,
1335,"Wed, 02 May 2012 00:00:00 -0400",Figi&#39;s,Lemon bars,Undeclared Almonds,Figi&#39;s Inc.,http://www.fda.gov/Safety/Recalls/ucm302896.htm,,,,
1336,"Wed, 02 May 2012 00:00:00 -0400",Franck&#39;s,Triamcinolone acetonide P.F. 80mg/ml,Possible fungal contamination,Franck&#39;s Compounding Lab,http://www.fda.gov/Safety/Recalls/ucm302899.htm,,,,
1337,"Tue, 01 May 2012 00:00:00 -0400",Smiling Hara,Tempeh,Possible Health Risk,Smiling Hara Tempeh,http://www.fda.gov/Safety/Recalls/ucm302588.htm,,,,
1338,"Mon, 30 Apr 2012 00:00:00 -0400",Henry&#39;s Farm,Soybean Sprouts,Listeria monocytogenes,"Henry&#39;s Farm, Inc.",http://www.fda.gov/Safety/Recalls/ucm302694.htm,http://www.fda.gov/Safety/Recalls/ucm302695.htm,,,
1339,"Mon, 30 Apr 2012 00:00:00 -0400",Kaytee Forti-Diet,Rat and Hamster Feed,Salmonella,Kaytee Pet Products,http://www.fda.gov/Safety/Recalls/ucm302546.htm,http://www.fda.gov/Safety/Recalls/ucm302547.htm,"071859000015,771859000014,871859000011,671859000017,;071859999951,771859999950,871859999957,671859999953,;071859999944,771859999943,871859999940,671859999946,;071859000008,771859000007,871859000004,671859000000,;","B001VJ56Z8,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B0071DQ2TW,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00BS97NB6,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7185900001;7185999995;7185999994;7185900000;
1340,"Mon, 30 Apr 2012 00:00:00 -0400",Smiling Hara,Tempeh,Salmonella,Smiling Hara,http://www.fda.gov/Safety/Recalls/ucm302591.htm,,,,
1341,"Mon, 30 Apr 2012 00:00:00 -0400",Diamond,Dog Food,Salmonella,Diamond Pet Foods,http://www.fda.gov/Safety/Recalls/ucm302514.htm,,,,
1342,"Thu, 26 Apr 2012 16:41:00 -0400",Caf&amp;eacute; Tasse,Caf&amp;eacute; Tasse Noir,Undeclared milk,Belgium&#39;s Chocolate Source,http://www.fda.gov/Safety/Recalls/ucm302056.htm,http://www.fda.gov/Safety/Recalls/ucm302058.htm,,,
1343,"Thu, 26 Apr 2012 00:00:00 -0400",Chicken Soup for the Dog Lover&#39;s Soul,Dog Food,Salmonella,Diamond Pet Foods,http://www.fda.gov/Safety/Recalls/ucm302137.htm,http://www.fda.gov/Safety/Recalls/ucm302143.htm,,,
1344,"Thu, 26 Apr 2012 00:00:00 -0400",DuMOR,Poultry Feed,Incorrect packaging,Feed Solutions,http://www.fda.gov/Safety/Recalls/ucm302101.htm,http://www.fda.gov/Safety/Recalls/ucm302217.htm,,,
1345,"Thu, 26 Apr 2012 00:00:00 -0400",Shad,Javantri (Whole Mace),Undeclared sulfites and unapproved colors,"Fatima Brothers, Inc.",http://www.fda.gov/Safety/Recalls/ucm302053.htm,http://www.fda.gov/Safety/Recalls/ucm302054.htm,,,
1346,"Wed, 25 Apr 2012 21:22:00 -0400",GFS,Candy,Hostess Mix is mispackaged as Chocolate Sprinkles resulting in undeclared allergens.,"Krispak, Inc.",http://www.fda.gov/Safety/Recalls/ucm301830.htm,http://www.fda.gov/Safety/Recalls/ucm301831.htm,,,
1347,"Wed, 25 Apr 2012 20:43:00 -0400",Mrs. Weaver&#39;s,Ham Salad/Pimento Spread,Undeclared Milk,"Reser&#39;s Fine Foods, Inc.",http://www.fda.gov/Safety/Recalls/ucm301824.htm,http://www.fda.gov/Safety/Recalls/ucm301825.htm,,,
1348,"Wed, 25 Apr 2012 00:00:00 -0400",Springwater Sprouts,Organic Sprouts,Listeria monocytogenes,"Alfa Sprouts, Inc.",http://www.fda.gov/Safety/Recalls/ucm302049.htm,http://www.fda.gov/Safety/Recalls/ucm302050.htm,"688267047411,;042891000523,;","B01GKC77KM,;UPCNOTFOUND,;",688267047411;042891000523;
1349,"Tue, 24 Apr 2012 19:51:00 -0400",La Star Seafood Co.,Vobla Fish,The fish is uneviscerated and may pose a Clostridium botulinum hazard.,"La Star Seafood Co., Inc.",http://www.fda.gov/Safety/Recalls/ucm301820.htm,http://www.fda.gov/Safety/Recalls/ucm301821.htm,,,
1350,"Tue, 24 Apr 2012 00:00:00 -0400",American Regent,Epinephrine Injection,Discoloration and Small Visible Particles,American Regent,http://www.fda.gov/Safety/Recalls/ucm301783.htm,,,,
1351,"Thu, 19 Apr 2012 16:42:00 -0400",X-ROCK,Product Marketed as a Dietary Supplement To Support Male Sexual Performance,Product contains sildenafil and hydroxythiohomosildenafil,XROCK INDUSTRIES,http://www.fda.gov/Safety/Recalls/ucm301210.htm,http://www.fda.gov/Safety/Recalls/ucm301211.htm,"000309507927,700309507926,800309507923,600309507929,;","B019EAERAU,B018OAXOQE,B017JDKIDE,UPCNOTFOUND,;",0030950792;
1352,"Tue, 17 Apr 2012 16:56:00 -0400",Hospira,Morphine Sulfate Injection,Carpujects syringes contain more than the 1 mL labeled fill volume,"Hospira, Inc.",http://www.fda.gov/Safety/Recalls/ucm300813.htm,,,,
1353,"Tue, 17 Apr 2012 00:00:00 -0400",Anytime Deli,"Turkey &amp; Ham Sub Footlong, Italian Footlong &amp; Classic Cuban Sandwiches",Listeria monocytogenes,M. E. Thompson Inc.,http://www.fda.gov/Safety/Recalls/ucm300867.htm,,"005432001946,705432001945,805432001942,605432001948,;005432001960,705432001969,805432001966,605432001962,;005432001564,705432001563,805432001560,605432001566,;","B019EAPYFW,UPCNOTFOUND,B017J1C0HI,UPCNOTFOUND,;B016YRAN9A,UPCNOTFOUND,B0157FHJKQ,B014TOXGF8,;B015NEM88O,B014TB1T7I,B0157EXH1W,UPCNOTFOUND,;",0543200194;0543200196;0543200156;
1354,"Mon, 16 Apr 2012 00:00:00 -0400",Peacock,Preserved Apricots,Undeclared Sulfites,Hong Lee Trading Inc.,http://www.fda.gov/Safety/Recalls/ucm300984.htm,http://www.fda.gov/Safety/Recalls/ucm300986.htm,,,
1355,"Sat, 14 Apr 2012 00:00:00 -0400",Dole,Seven Lettuces Salad,Due to possible health risk from Salmonella,Dole Fresh Vegetables,http://www.fda.gov/Safety/Recalls/ucm300414.htm,http://www.fda.gov/Safety/Recalls/ucm300415.htm,"071430010570,771430010579,871430010576,671430010572,;071430010570,771430010579,871430010576,671430010572,;071430010570,771430010579,871430010576,671430010572,;","B00F3DLJDQ,B0186RXA6O,B00W8L6V34,B014OEM22G,;B00F3DLJDQ,B0186RXA6O,B00W8L6V34,B014OEM22G,;B00F3DLJDQ,B0186RXA6O,B00W8L6V34,B014OEM22G,;",7143001057;7143001057;7143001057;
1356,"Fri, 13 Apr 2012 18:03:00 -0400",Harry and David,Premium Kansas City Style Barbeque almonds,Undeclared Peanuts,Harry and David,http://www.fda.gov/Safety/Recalls/ucm300396.htm,,"780994781986,;","B01J24K7OI,;",780994781986;
1357,"Fri, 13 Apr 2012 00:00:00 -0400","Kroger, Winn-Dixie, Food Lion, Bottom Dollar Food",Taco Dinner Kits,Undeclared Milk,Mission Foods,http://www.fda.gov/Safety/Recalls/ucm300398.htm,http://www.fda.gov/Safety/Recalls/ucm300399.htm,"011110854742,;021140205698,;041268175727,;041268175734,;035826006615,;035826051189,;","B00PJ5FHW2,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B013RWK43A,;UPCNOTFOUND,;",011110854742;021140205698;041268175727;041268175734;035826006615;3582605118;
1358,"Fri, 13 Apr 2012 00:00:00 -0400",Moon Marine USA Corporation (also known as MMI),"Frozen raw yellowfin tuna product, labeled as Nakaochi Scrape AA or AAA",Associated with a multistate outbreak of Salmonella Bareilly infections,Moon Marine USA Corporation (also known as MMI),http://www.fda.gov/Safety/Recalls/ucm300412.htm,,,,
1359,"Thu, 12 Apr 2012 16:24:00 -0400",Full Circle,Concierge Snack Nut Blend,Undeclared Soy and Milk,John B. Sanfilippo &amp; Son Inc.,http://www.fda.gov/Safety/Recalls/ucm300192.htm,http://www.fda.gov/Safety/Recalls/ucm300194.htm,"036800283923,;","UPCNOTFOUND,;",03680028392;
1360,"Wed, 11 Apr 2012 00:00:00 -0400",Mastiha Shop,"Pasta, Pies, Eggplant and Garlic Spreads","Undeclared egg, milk, treenuts and wheat",Mediterra S.A.,http://www.fda.gov/Safety/Recalls/ucm299956.htm,http://www.fda.gov/Safety/Recalls/ucm299968.htm,"022710518057,722710518056,822710518053,622710518059,;022710518057,722710518056,822710518053,622710518059,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",2271051805;2271051805;
1361,"Wed, 11 Apr 2012 00:00:00 -0400",Pacific Isles,Dried Mackerel &amp; Dried Round Scad,Uneviscerated fish that may be contaminated with Clostridium botulinum spores,H.C. Foods Co.,http://www.fda.gov/Safety/Recalls/ucm300197.htm,http://www.fda.gov/Safety/Recalls/ucm300198.htm,,,
1362,"Wed, 11 Apr 2012 00:00:00 -0400",Fisher,Vanilla Bean &amp; Cocoa Mocha Almonds,Undeclared Soy,John B. Sanfilippo &amp; Son Inc,http://www.fda.gov/Safety/Recalls/ucm300034.htm,http://www.fda.gov/Safety/Recalls/ucm300041.htm,,,
1363,"Tue, 10 Apr 2012 15:46:00 -0400",Pacific Isles,Dried Mackerel &amp; Dried Round Scad,Uneviscerated fish that may be contaminated with Clostridium botulinum spores,"Seng Ong Wholesale, Inc.",http://www.fda.gov/Safety/Recalls/ucm299670.htm,http://www.fda.gov/Safety/Recalls/ucm299987.htm,,,
1364,"Tue, 10 Apr 2012 00:00:00 -0400",Import Foods Wholesale Inc.,"Smoked Croaker, Smoked Barracuda, Smoked Big Eye, Smoked Red Snapper",Uneviscerated fish that may be contaminated with Clostridium botulinum spores,"Import Foods Wholesale, Inc.",http://www.fda.gov/Safety/Recalls/ucm299809.htm,http://www.fda.gov/Safety/Recalls/ucm299983.htm,,,
1365,"Mon, 09 Apr 2012 21:12:00 -0400",Knott&#39;s Berry Farm,"Blueberry, Boysenberry, Strawberry and Raspberry Shortbread Cookies",Undeclared milk,Biscomerica Corp.,http://www.fda.gov/Safety/Recalls/ucm299497.htm,http://www.fda.gov/Safety/Recalls/ucm299498.htm,,,
1366,"Mon, 09 Apr 2012 13:06:00 -0400",Planters,Cocktail Peanuts,Product was exposed to water not intended for use in food during the production process,"Kraft Foods Group, Inc.",http://www.fda.gov/Safety/Recalls/ucm299433.htm,http://www.fda.gov/Safety/Recalls/ucm299444.htm,"029000072121,729000072120,829000072127,629000072123,;029000072121,729000072120,829000072127,629000072123,;029000072121,729000072120,829000072127,629000072123,;029000072121,729000072120,829000072127,629000072123,;","B000RPXWCQ,UPCNOTFOUND,UPCNOTFOUND,B01GKC77KM,;B000RPXWCQ,UPCNOTFOUND,UPCNOTFOUND,B01GKC77KM,;B000RPXWCQ,UPCNOTFOUND,UPCNOTFOUND,B01GKC77KM,;B000RPXWCQ,UPCNOTFOUND,UPCNOTFOUND,B01GKC77KM,;",2900007212;2900007212;2900007212;2900007212;
1367,"Mon, 09 Apr 2012 00:00:00 -0400",ONIM,Ceramic Wine Goblets,goblets may contain excessive levels of leachable lead and cadmium,Enesco LLC,http://www.fda.gov/Safety/Recalls/ucm299516.htm,http://www.fda.gov/Safety/Recalls/ucm299518.htm,,,
1368,"Mon, 09 Apr 2012 00:00:00 -0400",Kaytee exactå¨,Baby bird Baby Macaw hand feeding formula,Due to presence of due to high levels of vitamin D,Central Garden &amp;amp; Pet Company,http://www.fda.gov/Safety/Recalls/ucm300689.htm,http://www.fda.gov/Safety/Recalls/ucm300823.htm,,,
1369,"Mon, 09 Apr 2012 00:00:00 -0400",Rajbhog Foods,Vegetable Biryani,Undeclared treenut (Cashews),Rajbhog Foods Inc.,http://www.fda.gov/Safety/Recalls/ucm299484.htm,http://www.fda.gov/Safety/Recalls/ucm299485.htm,,,
1370,"Fri, 06 Apr 2012 00:00:00 -0400",Glazers,Donuts,Undeclared Egg,"Kwik Trip, Inc.",http://www.fda.gov/Safety/Recalls/ucm299343.htm,http://www.fda.gov/Safety/Recalls/ucm300512.htm,"039779040337,739779040336,839779040333,639779040339,;","B00HUECKJS,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",3977904033;
1371,"Fri, 06 Apr 2012 00:00:00 -0400",Food Lion,Hard/soft taco dinner,Undeclared Milk,"Food Lion, Harveys and Reid&amp;rsquo;s stores",http://www.fda.gov/Safety/Recalls/ucm299492.htm,,"035826051189,735826051188,835826051185,635826051181,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",3582605118;
1372,"Fri, 06 Apr 2012 00:00:00 -0400",Diamond Naturals,Lamb Meal &amp; Rice,Salmonella,Diamond Pet Foods,http://www.fda.gov/Safety/Recalls/ucm299606.htm,,,,
1373,"Thu, 05 Apr 2012 19:15:00 -0400",Crispy,"Pistachio cookie, Almond Cookie, Coconut Cookie &amp; Almond Cake Rusk",Undeclared milk and almond,"TWI Foods Inc., Ontario, Canada",http://www.fda.gov/Safety/Recalls/ucm299044.htm,,"627265005221,;627265006013,;627265001612,;627265001209,;627265005221,;627265001216,;627265005214,;627265002176,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",627265005221;627265006013;627265001612;627265001209;627265005221;627265001216;627265005214;627265002176;
1374,"Thu, 05 Apr 2012 17:18:00 -0400",Los Olivos,&quot;Pan de Torta&quot; bread,Undeclared Milk,Los Olivos LTD,http://www.fda.gov/Safety/Recalls/ucm299032.htm,http://www.fda.gov/Safety/Recalls/ucm299036.htm,,,
1375,"Thu, 05 Apr 2012 00:00:00 -0400",Odwalla Inc.,Chocolate Protein Monster beverage,Consumer complaints due to allergic reactions,Odwalla Inc.,http://www.fda.gov/Safety/Recalls/ucm299121.htm,http://www.fda.gov/Safety/Recalls/ucm299127.htm,"014054135090,;014054135045,;014054266596,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",1405413509;1405413504;014054266596;
1376,"Thu, 05 Apr 2012 00:00:00 -0400",Kypoyka,Kypoyka Bisquit,Undeclared Eggs,Threeline Imports Inc,http://www.fda.gov/Safety/Recalls/ucm299031.htm,http://www.fda.gov/Safety/Recalls/ucm299035.htm,"072611042612,;","UPCNOTFOUND,;",072611042612;
1377,"Wed, 04 Apr 2012 00:00:00 -0400",Star light,Coconut Candy Keo Dua La Dua,Undeclared Milk,Fung Shing Int&#39;l Corp.,http://www.fda.gov/Safety/Recalls/ucm298813.htm,http://www.fda.gov/Safety/Recalls/ucm298818.htm,,,
1378,"Wed, 04 Apr 2012 00:00:00 -0400",Star light,Coconut Candy (Keo Dua),Undeclared Milk,Fung Shing Int&#39;l Corp.,http://www.fda.gov/Safety/Recalls/ucm298809.htm,http://www.fda.gov/Safety/Recalls/ucm298811.htm,,,
1379,"Mon, 02 Apr 2012 00:00:00 -0400",American Regent,"Cyanocobalamin Injection, USP, (1000 mcg/mL), 1mL Vial",crack can form on the bottom and sides of vials,Luitpold Pharmaceuticals Inc.,http://www.fda.gov/Safety/Recalls/ucm298545.htm,,,,
1380,"Sat, 31 Mar 2012 00:00:00 -0400",Frank&#39;s,Triamcinolone acetonide P.F. 80mg/ml,Possible fungal contamination,Franck&#39;s Compounding Lab,http://www.fda.gov/Safety/Recalls/ucm300712.htm,,,,
1381,"Fri, 30 Mar 2012 00:00:00 -0400","Simply Enjoy, Creme Curls Bakery",Cream Puffs,Mislabeled Milk Allergen,"Creme Curls Bakery, Inc.",http://www.fda.gov/Safety/Recalls/ucm298129.htm,http://www.fda.gov/Safety/Recalls/ucm298131.htm,"688267124099,;070109600555,;","B00F9C4P3W,;UPCNOTFOUND,;",688267124099;070109600555;
1382,"Thu, 29 Mar 2012 15:51:00 -0400",Castellini,Jalapeno Peppers,Salmonella,Castellini Company LLC,http://www.fda.gov/Safety/Recalls/ucm297896.htm,,,,
1383,"Thu, 29 Mar 2012 00:00:00 -0400",Top Notch,Cookies,Undeclared Milk Allergen,Topnotch Cookies &amp; Cakes,http://www.fda.gov/Safety/Recalls/ucm297904.htm,http://www.fda.gov/Safety/Recalls/ucm297905.htm,,,
1384,"Thu, 29 Mar 2012 00:00:00 -0400",Wardley Advanced Nutrition Perfect Protein,Flake Fish Food,Salmonella,Hartz Mountain Corporation,http://www.fda.gov/Safety/Recalls/ucm298077.htm,http://www.fda.gov/Safety/Recalls/ucm298078.htm,"043324005917,;","B006OORPDQ,;",043324005917;
1385,"Tue, 27 Mar 2012 14:47:00 -0400",Golden Smell,Dried Potato,Undeclared Sulfites,Strong America Ltd.,http://www.fda.gov/Safety/Recalls/ucm297520.htm,http://www.fda.gov/Safety/Recalls/ucm297523.htm,,,
1386,"Tue, 27 Mar 2012 00:00:00 -0400",South Florida Produce,Jalapeno Peppers,Salmonella,"South Florida Produce, LLC",http://www.fda.gov/Safety/Recalls/ucm297952.htm,http://www.fda.gov/Safety/Recalls/ucm297960.htm,,,
1387,"Tue, 27 Mar 2012 00:00:00 -0400","Private Selection, heinen&#39;s",Salsa products,Salmonella,Club Chef LLC,http://www.fda.gov/Safety/Recalls/ucm297715.htm,http://www.fda.gov/Safety/Recalls/ucm297718.htm,"020601000247,720601000246,820601000243,620601000249,;011110911391,711110911390,811110911397,611110911393,;020601000261,720601000260,820601000267,620601000263,;011110911377,711110911376,811110911373,611110911379,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,B00V6QO6OS,UPCNOTFOUND,;",2060100024;1111091139;2060100026;1111091137;
1388,"Thu, 22 Mar 2012 23:32:00 -0400",Whole Foods Market,Mini Chocolate Chip Cookies,Undeclared walnuts,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm296983.htm,,"221485203995,;","UPCNOTFOUND,;",221485203995;
1389,"Mon, 19 Mar 2012 00:00:00 -0400",HeartMate II,Left Ventricular Assist System,The sealed outflow graft bend relief may not properly connect to the HeartMate II LVAS,Thoratec Corporation,http://www.fda.gov/Safety/Recalls/ucm296981.htm,,"104692103393,;104692103393,;","UPCNOTFOUND,;UPCNOTFOUND,;",104692103393;104692103393;
1390,"Fri, 16 Mar 2012 00:00:00 -0400","El Ranchero Del Sur, Los Corrales",Cheese,Listeria monocytogenes,"El Ranchero Del Sur, LLC.",http://www.fda.gov/Safety/Recalls/ucm297199.htm,http://www.fda.gov/Safety/Recalls/ucm296669.htm,"880522300037,;880522300068,;","B00FU6LHQ0,;UPCNOTFOUND,;",880522300037;880522300068;
1391,"Fri, 16 Mar 2012 00:00:00 -0400",Backroad Country,Caramel Puffcorn,Undeclared Milk Allergen,"Troyer Cheese, Inc.",http://www.fda.gov/Safety/Recalls/ucm296392.htm,http://www.fda.gov/Safety/Recalls/ucm296393.htm,"049646901760,;049646901576,;","UPCNOTFOUND,;UPCNOTFOUND,;",049646901760;049646901576;
1392,"Fri, 16 Mar 2012 00:00:00 -0400","El Ranchero Del Sur, Los Corrales",Cheese,Listeria monocytogenes,"El Ranchero Del Sur, LLC.",http://www.fda.gov/Safety/Recalls/ucm296511.htm,,"880522300037,;880522300068,;","B00FU6LHQ0,;UPCNOTFOUND,;",880522300037;880522300068;
1393,"Fri, 09 Mar 2012 00:00:00 -0500",Publix,Beef Stew Mix,Undeclared milk,McCormick &amp; Company,http://www.fda.gov/Safety/Recalls/ucm295691.htm,,"041415036086,741415036085,841415036082,641415036088,;","B00RJ77LWM,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",4141503608;
1394,"Fri, 09 Mar 2012 00:00:00 -0500",Franck&#39;s,Brilliant Blue G,Possible fungal contamination,Franck&#39;s Compounding Lab,http://www.fda.gov/Safety/Recalls/ucm296326.htm,,,,
1395,"Thu, 08 Mar 2012 00:00:00 -0500",Gerber,Gerber Good Start Gentle powdered infant formula,Product might have an off-odor,Gerber Products Company,http://www.fda.gov/Safety/Recalls/ucm295406.htm,,,,
1396,"Wed, 07 Mar 2012 00:00:00 -0500",Nutrena NatureWise,Goat Pellets,Error in labeling (does not include &quot;Decoquinate&quot; on label),Cargill Animal Nutrition,http://www.fda.gov/Safety/Recalls/ucm295430.htm,,,,
1397,"Mon, 05 Mar 2012 10:24:00 -0500",Price Chopper,"Apple, Blueberry, Cherry, and Peach Streusel Pies (5 inch and 8 inch)",Undeclared Eggs,Price Chopper,http://www.fda.gov/Safety/Recalls/ucm294642.htm,http://www.fda.gov/Safety/Recalls/ucm294683.htm,,,
1398,"Sat, 03 Mar 2012 00:00:00 -0500",PAYBACK,Animal Feed (Kountry Buffet 14%),May contain monensin sodium (Rumensin),Western Feed LLC.,http://www.fda.gov/Safety/Recalls/ucm294530.htm,http://www.fda.gov/Safety/Recalls/ucm294535.htm,,,
