"asin","reviewText","overall","summary","unixReviewTime","initiation_date"
"B001HTJ2BQ","I go through a lot of coconut milk and this is the only brand I'll buy because Native Forest is the only company I know of that uses BPA free cans.  However the product is very inconsistent.  Sometime I get wonderful rich thick coconut milk and other times its watery, curdled, and gritty.  The watery stuff does not do well in my recipes at all.  I saw other reviewers said it has to do with whether the cans came from Sri Lanka or Thailand.  I will not be ordering these from amazon.  Even though it is more expensive at the store, I want to be able to make sure I'm getting the thick coconut milk.  It's really unacceptable that two completely different products are being sold as the same product.",2,"Inconsistent Quality",1309651200,"2014-12-26"
"B001HTJ2BQ","I cannot use dairy and have been using coconut 'everything' for a long time.  By FAR the BEST coconut milk EVER, is this: Native Forest Organic CLASSIC Coconut Milk!!  But, it HAS TO BE THE ONE FROM THAILAND!!!  I had one BAD experience, and I found it to be BECAUSE it had come from Sri Lanka.  During the Summer months, you can shake the can before opening, (although I still use a can opener and pour it in a covered Pyrex bowl to refrigerate), you can actually pour it right out of the can. However, during the WINTER months, the coconut will be solidified, and the water with the guar gum, will STAY LIQUID, therefore, SEPARATED. Once I carefully pour it in the Pyrex bowl, I use a fork to 'mix' the milk to what is 'well enough' for what I use it for. If I would intend to drink it, I would use a hand mixer, on low to avoid splattering... not that I have tried it yet, but I assume it would work. Anyone who is interested in the EXCELLENT benefits of coconut oil, ought to always go for the CLASSIC.  There's nothing better than this brand for 'the CLASSIC ORGANIC COCONUT MILK'.  I HOPE I will NEVER have to do WITHOUT the 'NATIVE FOREST' brand!!!!",5,"If there were 20 'stars',  THAT WOULD BE MY RATING'!!  This Coconut Milk is the BEST in every way!!",1331078400,"2014-12-26"
"B001HTJ2BQ","Don't consider any other brands. This is the only choice. Goes great with coffee and is a great milk replacement for those who cannot drink dairy. Absolutely the best.",5,"Best Coconut Milk you can buy!!",1362787200,"2014-12-26"
"B001HTJ2BQ","This is the second case I've bought of this coconut milk. I will continue to buy it but, this case had half dented cans and the box was in perfect condition. Also, a couple cans had a chalky and almost gray color. It smelled fine, but it wasn't nice and white like it should be.",4,"Good coconut milk, but this case had dented cans.",1393977600,"2014-12-26"
"B001HTJ2BQ","So, after reading every review, I checked to see that the country of origin listed in the description was Thailand. I tried not one but a replacement case as well, both a horribly greasy product from Sri Lanka. Amazon immediately reimbursed me. I had used this product before (not from Amazon) and my cans must have been from Thailand as the product is (was)so dreamy I really wanted it again.I decided to call the company because their description on Amazon is false advertising. The woman I spoke to was an absolute brat, borderline rude, with excuse after excuse. Maybe she was tired of fielding complaints, but isnt' that her job? I was so surprised because I have had such great conversations and learned so much from other small companies like that--like Nutiva (who I complained to about my leaking coconut oil and devleoped a great relationship with one of the representatives there who sent me a replacement even though I told him Amazon had already reembursed me. I just wanted to let them know about the problem.Her biggest excuse (among several side-stepping maneuvers) is that the sample sent to them did not match the product. To me this speaks VOLUMES about the lack of quality control at the company. Makes me wonder what is in those cans. So, Amazon and other poor consumers will have to suffer for Edward and Sons faulty business products until the Sri Lankan is used up 'in about another month or so'. Seriously?A small company with poor customer service is doomed to fail, no matter how great their product. And with a lousy product like this I am unwilling to try any of their other things if they don't stand behind their products.",1,"so disappoointing",1310947200,"2014-12-26"
"B001HTJ2BQ","Tastes great - love cooking Thai food and it's better than any other coconut milk we have used. Again I have nothing else to say.",5,"Great Product",1392681600,"2014-12-26"
"B001HTJ2BQ","I bought this brand of coconut milk and was greatly disappointed at how watered down and THIN it really is.  Do yourselves a favor (or 'flavor' lol) by getting Thai Kitchen coconut milk instead.  They have Organic and non-organic kind.  High quality product.  I don't think they would call it Thai Kitchen if their milk is from SriLanka or Bangladesh like Native Forest.  They also don't have to divert the attention from quality by calling their cans BPA Free.  C'mon people...  choose quality, not marketing!",1,"inferior quality coconut milk",1360713600,"2014-12-26"
"B001HTJ2BQ","We use this coconut milk for home made ice cream and it is totally awesome! Highly recommend to anyone looking for a high quality coconut milk.",5,"Delicious",1377388800,"2014-12-26"
"B001HTJ2BQ","I've edited this review -- used to be five stars, now it's three.  Native Forest Organic was top-quality stuff last year.  It was as good as Natural Value Organic (you can see my review hereNatural Value Organic Coconut Milk Lite, 14 Ounce Cans (Pack of 12)), which is now more expensive than this Native Forest.  However, I just got two cases and it is no longer half liquid, half solid as it should be.  Now, it is thin, almost homogenized, along the lines of something like ""light"" coconut milk.  It is still fresh and good-tasting, but just does not go as far.",3,"Quality has changed!!!  It's not like it was.",1309651200,"2014-12-26"
"B001HTJ2BQ","After my initial disappointment, I contacted Native Forest and asked them about the Sri Lanka sourcing of coconut milk. They informed me that they had already discontinued their sourcing (this was around September 2011), and that the only remaining cans were those already stocked. It now being February 2012, I decided to give them another shot. I'm SO glad that I did, too, because theirs is easily the best coconut milk I've ever had--now that it's properly sourced from Thailand, that is. Those of you who were concerned about getting any from Sri Lanka should be safe now. Additionally, it seems that while they once weren't accepting returns for this item, you can get a replacement if the cans are dented and you call Amazon. And if they're from Sri Lanka, you can be sure they're going to be dented!Old (1 star) review:Another warning for anyone who orders this: if you get the cans from Sri Lanka, they WILL be watery, and they WILL be dented, and they're NOT eligible for a return.You have been warned.",5,"Sri Lanka - UPDATED",1314057600,"2014-12-26"
"B001HTJ2BQ","Certainly have not experienced any negative reactions from using it. It works as a superb moisturizing conditioner/over-night hair pack and when coagulated, makes rich curries. It does not have to be heated - can be used directly from the refrigerator because of its organic, BPA-free state.Is also economically advantageous: $28/12 cans =  about $2.3 for each can. The price is proportionate with its quantity IMO because each can can be divided into at least 3 generous portions.",5,"Creamy Consistency - Can be used for both hair and food.",1378080000,"2014-12-26"
"B001HTJ2BQ","love this coconut milk! I love that it arrived fast too. Now I have a full pantry and can use it at any moment!",5,"awesome",1396656000,"2014-12-26"
"B001HTJ2BQ","This product is the best on the market by far.  I don't even waste my time with they other market competitors.",5,"Love this stuff",1389052800,"2014-12-26"
"B001HTJ2BQ","Received mine several weeks ago without any dents. Tasty product, would be nice to know why some people are getting dented cans as it was double boxed and can't see how they could all be dented.",5,"Dentless",1349395200,"2014-12-26"
"B001HTJ2BQ","I have not enjoyed the coconut milk as much as had thought that I would.  I do believe the product is good quality, it's just not for me.",3,"So-so",1383782400,"2014-12-26"
"B001HTJ2BQ","this is great coconut milk, some others don't really mix up well, give it a shake before opening and it's nice and smooth.  It contains no carrageenan like the commercial brands like silk and others.  Was a relief to find such a nice replacement for dairy as I am casein allergic",5,"nice a smooth",1350000000,"2014-12-26"
"B001HTJ2BQ","I buy it and mix it with 2 cans of water to drink or put on cereal. It's cheaper than the cartons of coconut milk and has no additives.",5,"Best Coconut Milk",1382227200,"2014-12-26"
