,category_key,product_key
82674,18583,1086881
82675,18547,1086881
82676,18415,1086881
82678,18415,1086882
82680,18415,1086883
82682,18415,1086884
82684,18415,1086885
82686,18415,1086886
82688,18415,1086887
82690,18415,1086888
82692,18415,1086889
82694,18415,1086890
82696,18415,1086891
82698,18415,1086892
82703,18550,1086893
82704,18672,1086893
82705,18547,1086893
82706,18415,1086893
82708,18415,1086894
82712,18415,1086895
82714,18415,1086896
82719,18675,1086897
82720,18879,1086897
82721,18547,1086897
82722,18415,1086897
82724,18415,1086898
82727,18415,1086899
82729,18415,1086900
82731,18415,1086901
82734,18683,1086902
82735,18415,1086902
82737,18415,1086903
82742,18675,1086904
82743,18879,1086904
82744,18547,1086904
82745,18415,1086904
82747,18415,1086905
82749,18415,1086906
82751,18415,1086907
82755,18835,1086908
82756,18939,1086908
82757,18415,1086908
82759,18415,1086909
82761,18415,1086910
82765,18835,1086911
82766,18939,1086911
82767,18415,1086911
82769,18415,1086912
82771,18415,1086913
82777,18415,1086914
82779,18415,1086915
82781,18415,1086916
82783,18415,1086917
82785,18415,1086918
82787,18415,1086919
82789,18415,1086920
82791,18415,1086921
82793,18415,1086922
82795,18415,1086923
82797,18415,1086924
82799,18415,1086925
82801,18415,1086926
82809,18415,1086927
82811,18415,1086928
82813,18415,1086929
82816,18415,1086930
82819,18415,1086931
82822,18415,1086932
82824,18415,1086933
82826,18415,1086934
82828,18415,1086935
82830,18415,1086936
82832,18415,1086937
82834,18415,1086938
82836,18415,1086939
82838,18415,1086940
82840,18415,1086941
82842,18415,1086942
82844,18415,1086943
82846,18415,1086944
82848,18415,1086945
82709,18415,1086946
82773,18415,1086947
82803,18415,1086948
82851,18415,1086949
82853,18415,1086950
82855,18415,1086951
82857,18415,1086952
82859,18415,1086953
82861,18415,1086954
82863,18415,1086955
82865,18415,1086956
82868,18415,1086957
82870,18415,1086958
82872,18415,1086959
82874,18415,1086960
82876,18415,1086961
82878,18415,1086962
82880,18415,1086963
82883,18415,1086964
82885,18415,1086965
82887,18415,1086966
82889,18415,1086967
82891,18415,1086968
82893,18415,1086969
82895,18415,1086970
82897,18415,1086971
82899,18415,1086972
82901,18415,1086973
82903,18415,1086974
82905,18415,1086975
82907,18415,1086976
82911,18549,1086977
82912,18939,1086977
82913,18415,1086977
82918,18871,1086978
82919,18879,1086978
82920,18547,1086978
82921,18415,1086978
82923,18415,1086979
82925,18415,1086980
82927,18415,1086981
82929,18415,1086982
82931,18415,1086983
82933,18415,1086984
82935,18415,1086985
82937,18415,1086986
82939,18415,1086987
82941,18415,1086988
82943,18415,1086989
82945,18415,1086990
82947,18415,1086991
82949,18415,1086992
82950,18415,1086993
82805,18415,1086994
82955,18415,1086995
82957,18415,1086996
82959,18415,1086997
82961,18415,1086998
82963,18415,1086999
82965,18415,1087000
82967,18415,1087001
82969,18415,1087002
82971,18415,1087003
82976,18550,1087004
82977,18672,1087004
82978,18547,1087004
82979,18415,1087004
82981,18415,1087005
82987,18517,1087006
82988,18559,1087006
82989,18458,1087006
82990,18900,1087006
82991,18415,1087006
82993,18415,1087007
82995,18415,1087008
82997,18415,1087009
82999,18415,1087010
83001,18415,1087011
83003,18415,1087012
83005,18415,1087013
83007,18415,1087014
83009,18415,1087015
83011,18415,1087016
83013,18415,1087017
83021,18415,1087018
83023,18415,1087019
83025,18415,1087020
83028,18415,1087021
83030,18415,1087022
83033,18415,1087023
83035,18415,1087024
83037,18415,1087025
83039,18415,1087026
83041,18415,1087027
83043,18415,1087028
83045,18415,1087029
83047,18415,1087030
83050,18415,1087031
83054,18903,1087032
83055,18939,1087032
83056,18415,1087032
83058,18415,1087033
83060,18415,1087034
83062,18415,1087035
83067,18648,1087036
83068,18879,1087036
83069,18547,1087036
83070,18415,1087036
83072,18415,1087037
83014,18494,1087038
83015,18683,1087038
83016,18415,1087038
83075,18415,1087039
83077,18415,1087040
83080,18415,1087041
83082,18415,1087042
83084,18415,1087043
83086,18415,1087044
83088,18415,1087045
83090,18415,1087046
83092,18415,1087047
83094,18415,1087048
83096,18415,1087049
83098,18415,1087050
83100,18415,1087051
83102,18415,1087052
83104,18415,1087053
83106,18415,1087054
83107,18415,1087055
82313,18612,1087056
82314,18596,1087056
82315,18431,1087056
82316,18415,1087056
83111,18442,1087057
83112,18939,1087057
83113,18415,1087057
83115,18415,1087058
83117,18415,1087059
83119,18415,1087060
83121,18415,1087061
83123,18415,1087062
83125,18415,1087063
83127,18415,1087064
83129,18415,1087065
83131,18415,1087066
83133,18415,1087067
83135,18415,1087068
83137,18415,1087069
83139,18415,1087070
83141,18415,1087071
83143,18415,1087072
83145,18415,1087073
83147,18415,1087074
83150,18415,1087075
83152,18415,1087076
83154,18415,1087077
83156,18415,1087078
83158,18415,1087079
83160,18415,1087080
83162,18415,1087081
83164,18415,1087082
83166,18415,1087083
83169,18415,1087084
83171,18415,1087085
83173,18415,1087086
83178,18871,1087087
83179,18879,1087087
83180,18547,1087087
83181,18415,1087087
83183,18415,1087088
83187,18790,1087089
83188,18939,1087089
83189,18415,1087089
83191,18415,1087090
83193,18415,1087091
83195,18415,1087092
83197,18415,1087093
83202,18848,1087094
83203,18839,1087094
83204,18868,1087094
83205,18415,1087094
83207,18415,1087095
83209,18415,1087096
83211,18415,1087097
83213,18415,1087098
83216,18415,1087099
83218,18415,1087100
83220,18415,1087101
83222,18415,1087102
83224,18415,1087103
83226,18415,1087104
83228,18415,1087105
83231,18415,1087106
83233,18415,1087107
83235,18415,1087108
83237,18415,1087109
83239,18415,1087110
83246,18415,1087111
83249,18415,1087112
83251,18415,1087113
83253,18415,1087114
83255,18415,1087115
83257,18415,1087116
83259,18415,1087117
83261,18415,1087118
83263,18415,1087119
83265,18415,1087120
83267,18415,1087121
83269,18415,1087122
83271,18415,1087123
83273,18415,1087124
83275,18415,1087125
83241,18415,1087126
83278,18415,1087127
83280,18415,1087128
83282,18415,1087129
83284,18415,1087130
83286,18415,1087131
83288,18415,1087132
83290,18415,1087133
83292,18415,1087134
83294,18415,1087135
83296,18415,1087136
83298,18415,1087137
83300,18415,1087138
83302,18415,1087139
83304,18415,1087140
83306,18415,1087141
83308,18415,1087142
83310,18415,1087143
83312,18415,1087144
83313,18415,1087145
83315,18415,1087146
83317,18415,1087147
83319,18415,1087148
83321,18415,1087149
83323,18415,1087150
83325,18415,1087151
83327,18415,1087152
83329,18415,1087153
83331,18415,1087154
83333,18415,1087155
83335,18415,1087156
83337,18415,1087157
83339,18415,1087158
83341,18415,1087159
83344,18415,1087160
83346,18415,1087161
83348,18415,1087162
83350,18415,1087163
83352,18415,1087164
83354,18415,1087165
83356,18415,1087166
83358,18415,1087167
83360,18415,1087168
83362,18415,1087169
83364,18415,1087170
83366,18415,1087171
83368,18415,1087172
83370,18415,1087173
83381,18415,1087174
83383,18415,1087175
83385,18415,1087176
83387,18415,1087177
83389,18415,1087178
83391,18415,1087179
83393,18415,1087180
83395,18415,1087181
83397,18415,1087182
83399,18415,1087183
83401,18415,1087184
83403,18415,1087185
83405,18415,1087186
83407,18415,1087187
83409,18415,1087188
83411,18415,1087189
83413,18415,1087190
83415,18415,1087191
83417,18415,1087192
83372,18415,1087193
83374,18415,1087194
83376,18415,1087195
83423,18415,1087196
83425,18415,1087197
83427,18415,1087198
83429,18415,1087199
83431,18415,1087200
83433,18415,1087201
83435,18415,1087202
83437,18415,1087203
83439,18415,1087204
83441,18415,1087205
83443,18415,1087206
83445,18415,1087207
83447,18415,1087208
83449,18415,1087209
83451,18415,1087210
83453,18415,1087211
83455,18415,1087212
83457,18415,1087213
83459,18415,1087214
83461,18415,1087215
83463,18415,1087216
83465,18415,1087217
83467,18415,1087218
83469,18415,1087219
83471,18415,1087220
83473,18415,1087221
83418,18415,1087222
83476,18415,1087223
83478,18415,1087224
83480,18415,1087225
83482,18415,1087226
83484,18415,1087227
83486,18415,1087228
83491,18856,1087229
83492,18864,1087229
83493,18890,1087229
83494,18415,1087229
83496,18415,1087230
83498,18415,1087231
83500,18415,1087232
83502,18415,1087233
83504,18415,1087234
83506,18415,1087235
83508,18415,1087236
83510,18415,1087237
83512,18415,1087238
83514,18415,1087239
83516,18415,1087240
83518,18415,1087241
83520,18415,1087242
83522,18415,1087243
83529,18415,1087244
83531,18415,1087245
83533,18415,1087246
83535,18415,1087247
83540,18897,1087248
83541,18870,1087248
83542,18683,1087248
83543,18415,1087248
83545,18415,1087249
83548,18415,1087250
83550,18415,1087251
83552,18415,1087252
83554,18415,1087253
83556,18415,1087254
83558,18415,1087255
83560,18415,1087256
83565,18617,1087257
83566,18472,1087257
83567,18890,1087257
83568,18415,1087257
83570,18415,1087258
83572,18415,1087259
83575,18415,1087260
83577,18415,1087261
83581,18433,1087262
83582,18547,1087262
83583,18415,1087262
83585,18415,1087263
83587,18415,1087264
83589,18415,1087265
83595,18908,1087266
83596,18576,1087266
83597,18607,1087266
83598,18900,1087266
83599,18415,1087266
83524,18415,1087267
83603,18415,1087268
83605,18415,1087269
83607,18415,1087270
83609,18415,1087271
83613,18523,1087272
83614,18547,1087272
83615,18415,1087272
83617,18415,1087273
83619,18415,1087274
83621,18415,1087275
83623,18415,1087276
83625,18415,1087277
83630,18856,1087278
83631,18864,1087278
83632,18890,1087278
83633,18415,1087278
83635,18415,1087279
83641,18754,1087280
83642,18470,1087280
83643,18542,1087280
83644,18939,1087280
83645,18415,1087280
83647,18415,1087281
83652,18851,1087282
83653,18583,1087282
83654,18547,1087282
83655,18415,1087282
83662,18415,1087283
83664,18415,1087284
83669,18515,1087285
83670,18672,1087285
83671,18547,1087285
83672,18415,1087285
83674,18415,1087286
83676,18415,1087287
83679,18415,1087288
83682,18415,1087289
83684,18415,1087290
83686,18415,1087291
83700,18415,1087292
83702,18415,1087293
83704,18415,1087294
83706,18415,1087295
83712,18680,1087296
83713,18741,1087296
83714,18458,1087296
83715,18900,1087296
83716,18415,1087296
83718,18415,1087297
83720,18415,1087298
83722,18415,1087299
83724,18415,1087300
83726,18415,1087301
83728,18415,1087302
83730,18415,1087303
83600,18415,1087304
83733,18415,1087305
83735,18415,1087306
83740,18851,1087307
83741,18583,1087307
83742,18547,1087307
83743,18415,1087307
83747,18523,1087308
83748,18547,1087308
83749,18415,1087308
83751,18415,1087309
83753,18415,1087310
83757,18424,1087311
83758,18547,1087311
83759,18415,1087311
83764,18856,1087312
83765,18864,1087312
83766,18890,1087312
83767,18415,1087312
83769,18415,1087313
83771,18415,1087314
83773,18415,1087315
83779,18635,1087316
83780,18564,1087316
83781,18613,1087316
83782,18900,1087316
83783,18415,1087316
83785,18415,1087317
83792,18521,1087318
83793,18427,1087318
83794,18890,1087318
83795,18415,1087318
83797,18415,1087319
83799,18415,1087320
83801,18415,1087321
83806,18851,1087322
83807,18583,1087322
83808,18547,1087322
83809,18415,1087322
83811,18415,1087323
83813,18415,1087324
83815,18415,1087325
83817,18415,1087326
83819,18415,1087327
83821,18415,1087328
83823,18415,1087329
83825,18415,1087330
83827,18415,1087331
83787,18415,1087332
83838,18415,1087333
83840,18415,1087334
83842,18415,1087335
83844,18415,1087336
83846,18415,1087337
83848,18415,1087338
83850,18415,1087339
83852,18415,1087340
83854,18415,1087341
83856,18415,1087342
83859,18415,1087343
83861,18415,1087344
83863,18415,1087345
83868,18646,1087346
83869,18642,1087346
83870,18431,1087346
83871,18415,1087346
83873,18415,1087347
83877,18415,1087348
83880,18415,1087349
83882,18415,1087350
83884,18415,1087351
83886,18415,1087352
83888,18415,1087353
83890,18415,1087354
83895,18871,1087355
83896,18879,1087355
83897,18547,1087355
83898,18415,1087355
83903,18871,1087356
83904,18879,1087356
83905,18547,1087356
83906,18415,1087356
83908,18415,1087357
83910,18415,1087358
83912,18415,1087359
83917,18415,1087360
83919,18415,1087361
83921,18415,1087362
83923,18415,1087363
83925,18415,1087364
83927,18415,1087365
83929,18415,1087366
83934,18851,1087367
83935,18583,1087367
83936,18547,1087367
83937,18415,1087367
83942,18881,1087368
83943,18743,1087368
83944,18900,1087368
83945,18415,1087368
83947,18415,1087369
83949,18415,1087370
83951,18415,1087371
83953,18415,1087372
83958,18809,1087373
83959,18667,1087373
83960,18900,1087373
83961,18415,1087373
83965,18430,1087374
83966,18683,1087374
83967,18415,1087374
83972,18648,1087375
83973,18879,1087375
83974,18547,1087375
83975,18415,1087375
83832,18851,1087376
83833,18583,1087376
83834,18547,1087376
83835,18415,1087376
83875,18415,1087377
83914,18415,1087378
83977,18415,1087379
83981,18415,1087380
83983,18415,1087381
83985,18415,1087382
83990,18691,1087383
83991,18523,1087383
83992,18547,1087383
83993,18415,1087383
83995,18415,1087384
83997,18415,1087385
83999,18415,1087386
84001,18415,1087387
84003,18415,1087388
84005,18415,1087389
84007,18415,1087390
84009,18415,1087391
84012,18415,1087392
84017,18851,1087393
84018,18583,1087393
84019,18547,1087393
84020,18415,1087393
84024,18415,1087394
84026,18415,1087395
84028,18415,1087396
84030,18415,1087397
84032,18415,1087398
84034,18415,1087399
84036,18415,1087400
84043,18593,1087401
84044,18620,1087401
84045,18881,1087401
84046,18743,1087401
84047,18900,1087401
84048,18415,1087401
84050,18415,1087402
84052,18415,1087403
84054,18415,1087404
84056,18415,1087405
84058,18415,1087406
84060,18415,1087407
84062,18415,1087408
84064,18415,1087409
84066,18415,1087410
84073,18911,1087411
84074,18467,1087411
84075,18736,1087411
84076,18607,1087411
84077,18900,1087411
84078,18415,1087411
84080,18415,1087412
84087,18444,1087413
84088,18722,1087413
84089,18881,1087413
84090,18743,1087413
84091,18900,1087413
84092,18415,1087413
84094,18415,1087414
84096,18415,1087415
84098,18415,1087416
84100,18415,1087417
84105,18856,1087418
84106,18864,1087418
84107,18890,1087418
84108,18415,1087418
84111,18415,1087419
84113,18415,1087420
84115,18415,1087421
84117,18415,1087422
84119,18415,1087423
84121,18415,1087424
84123,18415,1087425
84134,18415,1087426
84136,18415,1087427
84138,18415,1087428
84140,18415,1087429
84146,18493,1087430
84147,18559,1087430
84148,18458,1087430
84149,18900,1087430
84150,18415,1087430
84155,18856,1087431
84156,18864,1087431
84157,18890,1087431
84158,18415,1087431
84160,18415,1087432
84162,18415,1087433
84167,18888,1087434
84168,18437,1087434
84169,18900,1087434
84170,18415,1087434
84172,18415,1087435
84174,18415,1087436
84177,18415,1087437
84179,18415,1087438
84181,18415,1087439
84186,18415,1087440
84188,18415,1087441
84190,18415,1087442
84192,18415,1087443
84194,18415,1087444
84196,18415,1087445
84200,18936,1087446
84201,18683,1087446
84202,18415,1087446
84204,18415,1087447
84206,18415,1087448
84208,18415,1087449
84213,18851,1087450
84214,18583,1087450
84215,18547,1087450
84216,18415,1087450
84218,18415,1087451
84223,18851,1087452
84224,18583,1087452
84225,18547,1087452
84226,18415,1087452
84228,18415,1087453
84230,18415,1087454
